Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
33,"TL Johnson, N Swem","Reputation and investor activism: A structural approach",2021,"Journal of Financial Economics","Elsevier","https://www.sciencedirect.com/science/article/pii/S0304405X20301914","https://scholar.google.com/scholar?cites=13242954399714580953&as_sdt=2005&sciodt=2007&hl=en",60,"2025-02-06 14:45:45","HTML","","","",,,,,33,8.25,17,2,4,"… , for whether the target substantially increases payouts to shareholders; CEO, for whether the target changes CEO; Board, for whether the target changes board composition due to …","https://www.sciencedirect.com/science/article/pii/S0304405X20301914","https://scholar.google.com/scholar?q=related:2Rmvw9xsyLcJ:scholar.google.com/&scioq=%22ceo%22+%22activism%22%7C%22activist%22&hl=en&as_sdt=2007&as_ylo=2014&as_yhi=2023"
33,"AT Kraik","Environmental, social, and governance issues: An altered shareholder activist paradigm",2019,"Vt. L. Rev.","HeinOnline","https://heinonline.org/hol-cgi-bin/get_pdf.cgi?handle=hein.journals/vlr44&section=19","https://scholar.google.com/scholar?cites=11340160345024077708&as_sdt=2005&sciodt=2007&hl=en",233,"2025-02-06 14:45:45","","","","",,,,,33,5.50,33,1,6,"… activism. Lastly, Part I gives an overview of the differences between institutional activism and hedge fund activism. … Rather than taking a stance on activist fund time horizons, I attempt to …","https://papers.ssrn.com/sol3/Delivery.cfm?abstractid=3368607","https://scholar.google.com/scholar?q=related:jJ8hRcBXYJ0J:scholar.google.com/&scioq=%22ceo%22+%22activism%22%7C%22activist%22&hl=en&as_sdt=2007&as_ylo=2014&as_yhi=2023"
34,"D Mayer","The law and ethics of CEO social activism",2017,"JL Bus. &Ethics","HeinOnline","https://heinonline.org/hol-cgi-bin/get_pdf.cgi?handle=hein.journals/jourlbun23&section=6","https://scholar.google.com/scholar?cites=799162375775447192&as_sdt=2005&sciodt=2007&hl=en",18,"2025-02-06 14:45:45","","","","",,,,,34,4.25,34,1,8,"… In this article, CEO activism on LGBT rights will serve as a current … But CEO political activism for social issues should be … any form of political/social activism presents an improper and …","","https://scholar.google.com/scholar?q=related:mOjzVfIxFwsJ:scholar.google.com/&scioq=%22ceo%22+%22activism%22%7C%22activist%22&hl=en&as_sdt=2007&as_ylo=2014&as_yhi=2023"
34,"M Wiersema, A Ahn, Y Zhang","Activist hedge fund success: The role of reputation",2020,"Strategic Management Journal","Wiley Online Library","https://onlinelibrary.wiley.com/doi/abs/10.1002/smj.3210","https://scholar.google.com/scholar?cites=826074901580967462&as_sdt=2005&sciodt=2007&hl=en",41,"2025-02-06 14:45:45","","10.1002/smj.3210","","",,,,,34,6.80,11,3,5,"… assessment of the CEO and whether the CEO has the requisite capabilities to address the concerns raised by the activist. We propose that in firms targeted by an activist investor with a …","https://onlinelibrary.wiley.com/doi/pdf/10.1002/smj.3210","https://scholar.google.com/scholar?q=related:Jm6ZCr_OdgsJ:scholar.google.com/&scioq=%22ceo%22+%22activism%22%7C%22activist%22&hl=en&as_sdt=2007&as_ylo=2014&as_yhi=2023"
34,"RA Benton, J You","Governance monitors or market rebels? Heterogeneity in shareholder activism",2019,"Strategic Organization","journals.sagepub.com","https://journals.sagepub.com/doi/abs/10.1177/1476127018776482","https://scholar.google.com/scholar?cites=2097600735287428076&as_sdt=2005&sciodt=2007&hl=en",43,"2025-02-06 14:45:45","","10.1177/1476127018776482","","",,,,,34,5.67,17,2,6,"… activism has been instrumental in dismissing a sitting CEO, … However, critics worry that shareholder activism embroils … Disagreements over whether and how shareholder activism …","","https://scholar.google.com/scholar?q=related:7MNnU8EsHB0J:scholar.google.com/&scioq=%22ceo%22+%22activism%22%7C%22activist%22&hl=en&as_sdt=2007&as_ylo=2014&as_yhi=2023"
34,"AG Acharya, D Gras, R Krause","Socially oriented shareholder activism targets: Explaining activists' corporate target selection using corporate opportunity structures",2022,"Journal of Business Ethics","Springer","https://link.springer.com/article/10.1007/s10551-021-04785-5","https://scholar.google.com/scholar?cites=10209085352200754770&as_sdt=2005&sciodt=2007&hl=en",115,"2025-02-06 14:45:45","HTML","10.1007/s10551-021-04785-5","","",,,,,34,11.33,11,3,3,"… is chaired by (a) a CEO/chair (omitted category in models), (b) a former CEO chair, or (c) … CEO incentive pay is the percentage of total CEO compensation that is incentive-based. CEO …","https://link.springer.com/article/10.1007/s10551-021-04785-5","https://scholar.google.com/scholar?q=related:UtaRqwn1rY0J:scholar.google.com/&scioq=%22ceo%22+%22activism%22%7C%22activist%22&hl=en&as_sdt=2007&as_ylo=2014&as_yhi=2023"
34,"W Przychodzen, F Gómez-Bezares","CEO–employee pay gap, productivity and value creation",2021,"Journal of Risk and Financial …","mdpi.com","https://www.mdpi.com/1911-8074/14/5/196","https://scholar.google.com/scholar?cites=8009915680730596008&as_sdt=2005&sciodt=2007&hl=en",181,"2025-02-06 14:45:45","HTML","","","",,,,,34,8.50,17,2,4,"This study examines the effect of the CEO–employee pay gap on productivity and performance. Using extensive data of 751 constituents of the Standard and Poor’s (S&P) 1500 index …","https://www.mdpi.com/1911-8074/14/5/196","https://scholar.google.com/scholar?q=related:qELHjt_vKG8J:scholar.google.com/&scioq=%22ceo%22+%22activism%22%7C%22activist%22&hl=en&as_sdt=2007&as_ylo=2014&as_yhi=2023"
35,"GF Davis, CJ White","The new face of corporate activism",2015,"Stanford Social Innovation Review","webuser.bus.umich.edu","https://webuser.bus.umich.edu/gfdavis/Papers/Davis_Whie_SSIR.pdf","https://scholar.google.com/scholar?cites=17887975549310161183&as_sdt=2005&sciodt=2007&hl=en",49,"2025-02-06 14:45:45","PDF","","","",,,,,35,3.50,18,2,10,"… And the new CEO of Mozilla was forced to step down after his prior financial support for California’s Proposition 8, banning same-sex marriage, inspired protests inside and outside of …","https://webuser.bus.umich.edu/gfdavis/Papers/Davis_Whie_SSIR.pdf","https://scholar.google.com/scholar?q=related:H1GBz_zaPvgJ:scholar.google.com/&scioq=%22ceo%22+%22activism%22%7C%22activist%22&hl=en&as_sdt=2007&as_ylo=2014&as_yhi=2023"
35,"S Baack","Civic tech at mySociety: How the imagined affordances of data shape data activism",2018,"Krisis","search.proquest.com","https://search.proquest.com/openview/b536775b3d08eab87e90ba935a10ebda/1?pq-origsite=gscholar&cbl=4432183","https://scholar.google.com/scholar?cites=6393479748327298727&as_sdt=2005&sciodt=2007&hl=en",173,"2025-02-06 14:45:45","HTML","","","",,,,,35,5.00,35,1,7,"… activism going beyond some of the assumptions around the distinction between grassroots activism … By looking at everyday data work in a local administration, they show how activist …","https://search.proquest.com/openview/b536775b3d08eab87e90ba935a10ebda/1?pq-origsite=gscholar&cbl=4432183","https://scholar.google.com/scholar?q=related:p9az_fQzulgJ:scholar.google.com/&scioq=%22ceo%22+%22activism%22%7C%22activist%22&hl=en&as_sdt=2007&as_ylo=2014&as_yhi=2023"
36,"W Cha, M Abebe, H Dadanlar","The effect of CEO civic engagement on corporate social and environmental performance",2019,"Social Responsibility Journal","emerald.com","https://www.emerald.com/insight/content/doi/10.1108/SRJ-05-2018-0122/full/html","https://scholar.google.com/scholar?cites=14663873894246649204&as_sdt=2005&sciodt=2007&hl=en",59,"2025-02-06 14:45:45","","10.1108/SRJ-05-2018-0122","","",,,,,36,6.00,12,3,6,"… , CEO civic engagement is conceptualized as the public support of issue-related campaigns and movements such as environmental conservation, public health and political activism. …","","https://scholar.google.com/scholar?q=related:dA2yQZ2LgMsJ:scholar.google.com/&scioq=%22ceo%22+%22activism%22%7C%22activist%22&hl=en&as_sdt=2007&as_ylo=2014&as_yhi=2023"
36,"S Shingade, S Rastogi, VM Bhimavarapu…","Shareholder activism and its impact on profitability, return, and valuation of the firms in India",2022,"Journal of Risk and …","mdpi.com","https://www.mdpi.com/1911-8074/15/4/148","https://scholar.google.com/scholar?cites=4732737582200581789&as_sdt=2005&sciodt=2007&hl=en",128,"2025-02-06 14:45:45","HTML","","","",,,,,36,12.00,9,4,3,"… We have created a comprehensive shareholder activism index (sha index) … activism instances at least once during the 2017–2020 period. As per our analysis, shareholder activism has …","https://www.mdpi.com/1911-8074/15/4/148","https://scholar.google.com/scholar?q=related:ne40gsEPrkEJ:scholar.google.com/&scioq=%22ceo%22+%22activism%22%7C%22activist%22&hl=en&as_sdt=2007&as_ylo=2014&as_yhi=2023"
36,"I Minefee, M Bucheli","MNC responses to international NGO activist campaigns: Evidence from Royal Dutch/Shell in apartheid South Africa",2021,"Journal of International Business Studies","Springer","https://link.springer.com/article/10.1057/s41267-021-00422-5","https://scholar.google.com/scholar?cites=15581521335050302085&as_sdt=2005&sciodt=2007&hl=en",169,"2025-02-06 14:45:45","HTML","10.1057/s41267-021-00422-5","","",,,,,36,9.00,18,2,4,"… Following the launch of the international activist campaign, the CEO of Shell South Africa, John Wilson, addressed concerns about apartheid from senior staff at the subsidiary and …","https://link.springer.com/article/10.1057/s41267-021-00422-5","https://scholar.google.com/scholar?q=related:hfLXixmvPNgJ:scholar.google.com/&scioq=%22ceo%22+%22activism%22%7C%22activist%22&hl=en&as_sdt=2007&as_ylo=2014&as_yhi=2023"
36,"U Hoitash, A Mkrtchyan","Recruiting the CEO from the board: Determinants and consequences",2018,"Journal of Financial and Quantitative …","cambridge.org","https://www.cambridge.org/core/journals/journal-of-financial-and-quantitative-analysis/article/recruiting-the-ceo-from-the-board-determinants-and-consequences/4A376247961728896F8956C38F1ADCCE","https://scholar.google.com/scholar?cites=3264623118882947648&as_sdt=2005&sciodt=2007&hl=en",255,"2025-02-06 14:45:45","","","","",,,,,36,5.14,18,2,7,"… In 36% of these cases, a director–CEO is affiliated with an activist hedge fund. Overall, our … experience an unexpected CEO departure are more likely to appoint a director–CEO, which is …","https://www.cambridge.org/core/services/aop-cambridge-core/content/view/4A376247961728896F8956C38F1ADCCE/S002210901800011Xa.pdf/recruiting-the-ceo-from-the-board-determinants-and-consequences.pdf","https://scholar.google.com/scholar?q=related:QMKLDm5FTi0J:scholar.google.com/&scioq=%22ceo%22+%22activism%22%7C%22activist%22&hl=en&as_sdt=2007&as_ylo=2014&as_yhi=2023"
37,"KL Chapman, GS Miller, JJ Neilson…","Investor relations, engagement, and shareholder activism",2022,"The Accounting …","publications.aaahq.org","https://publications.aaahq.org/accounting-review/article-abstract/97/2/77/4394","https://scholar.google.com/scholar?cites=11171032020907177083&as_sdt=2005&sciodt=2007&hl=en",52,"2025-02-06 14:45:45","","","","",,,,,37,12.33,9,4,3,"… to face confrontational activist tactics. We also find that IR engagement is associated with a lower likelihood of CEO turnover in the year after initiation of an activist campaign. Finally, we …","https://papers.ssrn.com/sol3/Delivery.cfm?abstractid=3834544","https://scholar.google.com/scholar?q=related:e7SvtG96B5sJ:scholar.google.com/&scioq=%22ceo%22+%22activism%22%7C%22activist%22&hl=en&as_sdt=2007&as_ylo=2014&as_yhi=2023"
37,"MC Yim","CEOs' political tweets and perceived authenticity: Can expectancy violation be a pleasant surprise?",2019,"Public Relations Review","Elsevier","https://www.sciencedirect.com/science/article/pii/S0363811119300037","https://scholar.google.com/scholar?cites=8019156101499017684&as_sdt=2005&sciodt=2007&hl=en",104,"2025-02-06 14:45:45","HTML","","","",,,,,37,6.17,37,1,6,"… This study testifies the CEO’s political tweets to be authentic to its name as activism as long as the company is living its purpose and stakeholders consider it as reward value to them. …","https://www.sciencedirect.com/science/article/pii/S0363811119300037","https://scholar.google.com/scholar?q=related:1FlBrPzDSW8J:scholar.google.com/&scioq=%22ceo%22+%22activism%22%7C%22activist%22&hl=en&as_sdt=2007&as_ylo=2014&as_yhi=2023"
37,"NO Gold, FM Taib","Corporate governance and extent of corporate sustainability practice: the role of investor activism",2023,"Social Responsibility Journal","emerald.com","https://www.emerald.com/insight/content/doi/10.1108/SRJ-06-2021-0228/full/html","https://scholar.google.com/scholar?cites=6674021767807247054&as_sdt=2005&sciodt=2007&hl=en",194,"2025-02-06 14:45:45","","10.1108/SRJ-06-2021-0228","","",,,,,37,18.50,19,2,2,"… This study provides the general public with a better understanding of activist investors’ influence … CEO double as the chairman. Hence, we hypothesis negative influence of CEO Duality: …","","https://scholar.google.com/scholar?q=related:ziJg9W_jnlwJ:scholar.google.com/&scioq=%22ceo%22+%22activism%22%7C%22activist%22&hl=en&as_sdt=2007&as_ylo=2014&as_yhi=2023"
38,"M Hanlon, RS Verdi, BP Yost","CEO tax effects on acquisition structure and value",2021,"The Accounting Review","publications.aaahq.org","https://publications.aaahq.org/accounting-review/article-abstract/96/2/333/4243","https://scholar.google.com/scholar?cites=11407830093621582891&as_sdt=2005&sciodt=2007&hl=en",163,"2025-02-06 14:45:45","","","","",,,,,38,9.50,13,3,4,"… We examine activist shareholders and outside blockholders because these shareholder groups tend to be relatively powerful and likely able to challenge management decisions. …","https://dspace.mit.edu/bitstream/handle/1721.1/133454/SSRN-id3208223.pdf?sequence=2&isAllowed=y","https://scholar.google.com/scholar?q=related:K1xTZAfBUJ4J:scholar.google.com/&scioq=%22ceo%22+%22activism%22%7C%22activist%22&hl=en&as_sdt=2007&as_ylo=2014&as_yhi=2023"
38,"DF Larcker, B Tayan","Chairman and CEO: The controversy over board leadership structure",2016,"Rock Center for Corporate Governance at …","papers.ssrn.com","https://papers.ssrn.com/sol3/papers.cfm?abstract_id=2800244","https://scholar.google.com/scholar?cites=9850408110798936757&as_sdt=2005&sciodt=2007&hl=en",203,"2025-02-06 14:45:45","","","","",,,,,38,4.22,19,2,9,"… meeting that having a dual chairman/CEO is “like grading your own exam papers.”According to an activist at a Bank of America meeting, “The roles of CEO and chair of the board have …","https://papers.ssrn.com/sol3/Delivery.cfm?abstractid=2800244","https://scholar.google.com/scholar?q=related:tRrMsPyts4gJ:scholar.google.com/&scioq=%22ceo%22+%22activism%22%7C%22activist%22&hl=en&as_sdt=2007&as_ylo=2014&as_yhi=2023"
39,"BS Sharfman","A Theory of Shareholder Activism and Its Palce in Corporate Law",2014,"Tenn. L. Rev.","HeinOnline","https://heinonline.org/hol-cgi-bin/get_pdf.cgi?handle=hein.journals/tenn82&section=36","https://scholar.google.com/scholar?cites=3208575561098878809&as_sdt=2005&sciodt=2007&hl=en",190,"2025-02-06 14:45:45","","","","",,,,,39,3.55,39,1,11,"… As pointed out by professors John Coffee and Darius Palia, ""A threat to sell the company or fire the CEO is an empty one if the activist faces a staggered board and can only elect one …","https://papers.ssrn.com/sol3/Delivery.cfm?abstractid=2549757","https://scholar.google.com/scholar?q=related:WV9MGnkmhywJ:scholar.google.com/&scioq=%22ceo%22+%22activism%22%7C%22activist%22&hl=en&as_sdt=2007&as_ylo=2014&as_yhi=2023"
39,"P Ledin, D Machin","Replacing actual political activism with ethical shopping: The case of Oatly",2020,"Discourse, Context &Media","Elsevier","https://www.sciencedirect.com/science/article/pii/S2211695819301278","https://scholar.google.com/scholar?cites=15417128802076598777&as_sdt=2005&sciodt=2007&hl=en",318,"2025-02-06 14:45:45","HTML","","","",,,,,39,7.80,20,2,5,"… social activism in a way which cleverly implicates consumers to internalize its values and give them a powerful sense of being part of a political moral order. And this is a form of activism …","https://www.sciencedirect.com/science/article/pii/S2211695819301278","https://scholar.google.com/scholar?q=related:-SE4SPak9NUJ:scholar.google.com/&scioq=%22ceo%22+%22activism%22%7C%22activist%22&hl=en&as_sdt=2007&as_ylo=2014&as_yhi=2023"
39,"LM Fairfax","Social activism through shareholder activism",2019,"Wash. &Lee L. Rev.","HeinOnline","https://heinonline.org/hol-cgi-bin/get_pdf.cgi?handle=hein.journals/waslee76&section=28","https://scholar.google.com/scholar?cites=11936172229884787810&as_sdt=2005&sciodt=2007&hl=en",322,"2025-02-06 14:45:45","","","","",,,,,39,6.50,39,1,6,"… The April 1947 Journey of Reconciliation was a form of activism designed to challenge … The attack did not dissuade Peck from his activism. In May 1961, Peck participated in the …","https://scholarship.law.upenn.edu/cgi/viewcontent.cgi?article=3385&context=faculty_scholarship","https://scholar.google.com/scholar?q=related:YjwqDGfNpaUJ:scholar.google.com/&scioq=%22ceo%22+%22activism%22%7C%22activist%22&hl=en&as_sdt=2007&as_ylo=2014&as_yhi=2023"
39,"S Shekshnia","How to be a good board chair",2018,"Harvard Business Review","abexcellence.com","https://www.abexcellence.com/s/How-to-Be-a-Good-Board-Chair-HRB-March-April-2018-Issue.pdf","https://scholar.google.com/scholar?cites=3481141560657695245&as_sdt=2005&sciodt=2007&hl=en",329,"2025-02-06 14:45:45","PDF","","","",,,,,39,5.57,39,1,7,"… “After Ibecame chair, the most difficult thing for me was to unlearn my CEO activism,” Beelarts says. “Initially, I would always try to look for the best solution to the problem myself and …","https://www.abexcellence.com/s/How-to-Be-a-Good-Board-Chair-HRB-March-April-2018-Issue.pdf","https://scholar.google.com/scholar?q=related:DdLZN85_TzAJ:scholar.google.com/&scioq=%22ceo%22+%22activism%22%7C%22activist%22&hl=en&as_sdt=2007&as_ylo=2014&as_yhi=2023"
40,"M Clemensen","Corporate political activism: When and how should companies take a political stand?",2017,"","conservancy.umn.edu","https://conservancy.umn.edu/bitstream/handle/11299/189490/Clemensen,%20Maggie%20-%20Corporate%20political%20activism.pdf?sequence=1","https://scholar.google.com/scholar?cites=2474209457891841048&as_sdt=2005&sciodt=2007&hl=en",94,"2025-02-06 14:45:45","PDF","","","",,,,,40,5.00,40,1,8,"… The public relations firm Weber Shandwick also conducted a study on CEO activism and found that Americans are skeptical of CEOs’ intentions when they speak out politically, with 36 …","https://conservancy.umn.edu/bitstream/handle/11299/189490/Clemensen,%20Maggie%20-%20Corporate%20political%20activism.pdf?sequence=1","https://scholar.google.com/scholar?q=related:GBSOnWQoViIJ:scholar.google.com/&scioq=%22ceo%22+%22activism%22%7C%22activist%22&hl=en&as_sdt=2007&as_ylo=2014&as_yhi=2023"
40,"BS Sharfman","Activist hedge funds in a world of board independence: Creators or destroyers of long-term value",2015,"Colum. Bus. L. Rev.","HeinOnline","https://heinonline.org/hol-cgi-bin/get_pdf.cgi?handle=hein.journals/colb2015&section=20","https://scholar.google.com/scholar?cites=6078656496408027586&as_sdt=2005&sciodt=2007&hl=en",276,"2025-02-06 14:45:45","","","","",,,,,40,4.00,40,1,10,"… fund activism leads to long-term value destruction. This Article argues that an activist hedge … Moreover, the probability of the CEO's eventual departure likely increases if the company is …","https://papers.ssrn.com/sol3/Delivery.cfm?abstractid=2576408","https://scholar.google.com/scholar?q=related:wmEFnOC5W1QJ:scholar.google.com/&scioq=%22ceo%22+%22activism%22%7C%22activist%22&hl=en&as_sdt=2007&as_ylo=2014&as_yhi=2023"
40,"OC Olalekan, OO Bodunde","Effect of CEO pay on bank performance in Nigeria: Evidence from a generalized method of moments",2015,"British Journal of Economics …","academia.edu","https://www.academia.edu/download/89929726/21694.pdf","https://scholar.google.com/scholar?cites=5810926214021501480&as_sdt=2005&sciodt=2007&hl=en",305,"2025-02-06 14:45:45","PDF","","","",,,,,40,4.00,20,2,10,"… and activist shareholders about what could be the effect of persistent increase in CEO pay … -financial firms without exploring the possible effect of CEO pay on firm performance. In view …","https://www.academia.edu/download/89929726/21694.pdf","https://scholar.google.com/scholar?q=related:KNLBopqOpFAJ:scholar.google.com/&scioq=%22ceo%22+%22activism%22%7C%22activist%22&hl=en&as_sdt=2007&as_ylo=2014&as_yhi=2023"
42,"MR DesJardine, W Shi, Z Sun","Different horizons: The effects of hedge fund activism versus corporate shareholder activism on strategic actions",2022,"Journal of Management","journals.sagepub.com","https://journals.sagepub.com/doi/abs/10.1177/01492063211022831","https://scholar.google.com/scholar?cites=17989354811720243678&as_sdt=2005&sciodt=2007&hl=en",70,"2025-02-06 14:45:45","","10.1177/01492063211022831","","",,,,,42,14.00,14,3,3,"… For example, when targeting Corteva in 2021, hedge fund activist Starboard Value wrote of the company’s CEO, Jim Collins, that “if Corteva were looking to hire a new CEO and Jim …","https://www.researchgate.net/profile/Wei-Shi-85/publication/352536278_Different_Horizons_The_Effects_of_Hedge_Fund_Activism_Versus_Corporate_Shareholder_Activism_on_Strategic_Actions/links/60dfa80892851ca944a3153c/Different-Horizons-The-Effects-of-Hedge-Fund-Activism-Versus-Corporate-Shareholder-Activism-on-Strategic-Actions.pdf","https://scholar.google.com/scholar?q=related:3pkMu-MGp_kJ:scholar.google.com/&scioq=%22ceo%22+%22activism%22%7C%22activist%22&hl=en&as_sdt=2007&as_ylo=2014&as_yhi=2023"
42,"SY Wu, KH Chung","Hedge fund activism and corporate M&A decisions",2022,"Management Science","pubsonline.informs.org","https://pubsonline.informs.org/doi/abs/10.1287/mnsc.2020.3934","https://scholar.google.com/scholar?cites=10532089197696182435&as_sdt=2005&sciodt=2007&hl=en",108,"2025-02-06 14:45:45","","10.1287/mnsc.2020.3934","","",,,,,42,14.00,21,2,3,"… We also find increases in forced CEO turnovers and board independence after hedge fund interventions and establish links between these increases and M&A performance. Overall, …","https://pubsonline.informs.org/doi/pdf/10.1287/mnsc.2020.3934","https://scholar.google.com/scholar?q=related:o-ho61J_KZIJ:scholar.google.com/&scioq=%22ceo%22+%22activism%22%7C%22activist%22&hl=en&as_sdt=2007&as_ylo=2014&as_yhi=2023"
42,"A Brav, W Jiang, R Li","Governance by persuasion: Hedge fund activism and market-based shareholder influence",2022,"","papers.ssrn.com","https://papers.ssrn.com/sol3/papers.cfm?abstract_id=3991289","https://scholar.google.com/scholar?cites=3019810170366122515&as_sdt=2005&sciodt=2007&hl=en",134,"2025-02-06 14:45:45","","","","",,,,,42,14.00,14,3,3,"… activism constitutes an important venue of corporate governance that is both influence-based and market-driven, placing activist … Seifert, former CEO of Deutsche Börse likened activist …","https://papers.ssrn.com/sol3/Delivery.cfm?abstractid=3955116","https://scholar.google.com/scholar?q=related:E9rIrVmF6CkJ:scholar.google.com/&scioq=%22ceo%22+%22activism%22%7C%22activist%22&hl=en&as_sdt=2007&as_ylo=2014&as_yhi=2023"
42,"Y Nie, M Jia","The power of crowds: can minority shareholder activism promote management earnings forecast accuracy",2021,"Accounting &Finance","Wiley Online Library","https://onlinelibrary.wiley.com/doi/abs/10.1111/acfi.12864","https://scholar.google.com/scholar?cites=9911856468142938519&as_sdt=2005&sciodt=2007&hl=en",204,"2025-02-06 14:45:45","","10.1111/acfi.12864","","",,,,,42,10.50,21,2,4,"… also the CEO (CEO dual), the percentage of ownership owned by the largest shareholder (Top1), shares owned by institutional investors (Institutions share ratio), shares owned by top …","https://onlinelibrary.wiley.com/doi/pdf/10.1111/acfi.12864","https://scholar.google.com/scholar?q=related:l1lRSPH8jYkJ:scholar.google.com/&scioq=%22ceo%22+%22activism%22%7C%22activist%22&hl=en&as_sdt=2007&as_ylo=2014&as_yhi=2023"
42,"WR Guay, DJ Taylor, JJ Xiao","Adapt or perish: Evidence of CEO adaptability to industry shocks",2015,"Available at SSRN 2234886","papers.ssrn.com","https://papers.ssrn.com/sol3/papers.cfm?abstract_id=2234886","https://scholar.google.com/scholar?cites=4574504052785439308&as_sdt=2005&sciodt=2007&hl=en",266,"2025-02-06 14:45:45","","","","",,,,,42,4.20,14,3,10,"… and CEO turnover depends on various features of corporate governance and whether the CEO is … Percentage of shares held by activist institutional investors at the end of year t, where …","https://papers.ssrn.com/sol3/Delivery.cfm?abstractid=2234886","https://scholar.google.com/scholar?q=related:TGLcATPnez8J:scholar.google.com/&scioq=%22ceo%22+%22activism%22%7C%22activist%22&hl=en&as_sdt=2007&as_ylo=2014&as_yhi=2023"
44,"LW Brown, JG Manegold…","The effects of CEO activism on employees person‐organization ideological misfit: a conceptual model and research agenda",2020,"Business and Society …","Wiley Online Library","https://onlinelibrary.wiley.com/doi/abs/10.1111/basr.12196","https://scholar.google.com/scholar?cites=17145933913120555553&as_sdt=2005&sciodt=2007&hl=en",11,"2025-02-06 14:45:45","","10.1111/basr.12196","","",,,,,44,8.80,15,3,5,"… CEO activism influences employees within the organization. We suggest that CEO activism … increased employee turnover intentions, employee activism (both internally directed and …","https://onlinelibrary.wiley.com/doi/pdf/10.1111/basr.12196","https://scholar.google.com/scholar?q=related:IcLfCQ2Y8u0J:scholar.google.com/&scioq=%22ceo%22+%22activism%22%7C%22activist%22&hl=en&as_sdt=2007&as_ylo=2014&as_yhi=2023"
44,"Z Chen","Who becomes an online activist and why: Understanding the publics in politicized consumer activism",2020,"Public Relations Review","Elsevier","https://www.sciencedirect.com/science/article/pii/S0363811118304727","https://scholar.google.com/scholar?cites=6106087020421606111&as_sdt=2005&sciodt=2007&hl=en",316,"2025-02-06 14:45:45","HTML","","","",,,,,44,8.80,44,1,5,"… activism, political consumer activism, and consumer nationalism. To shed light on the participants involved in politicized consumer activism… The degree of activism was lowest in cluster 1 …","https://www.sciencedirect.com/science/article/pii/S0363811118304727","https://scholar.google.com/scholar?q=related:32raK8stvVQJ:scholar.google.com/&scioq=%22ceo%22+%22activism%22%7C%22activist%22&hl=en&as_sdt=2007&as_ylo=2014&as_yhi=2023"
44,"R Maktoufi, A O'Connor…","Does the CSR message matter? Untangling the relationship between corporate–nonprofit partnerships, created fit messages, and activist evaluations",2020,"Management …","journals.sagepub.com","https://journals.sagepub.com/doi/abs/10.1177/0893318919897059","https://scholar.google.com/scholar?cites=17417578653105850632&as_sdt=2005&sciodt=2007&hl=en",323,"2025-02-06 14:45:45","","10.1177/0893318919897059","","",,,,,44,8.80,15,3,5,"… Therefore, we conclude that greater levels of CSR activism lead individuals to be more … of activism. Surprisingly, our results show that individuals with higher degrees of CSR activism …","https://journals.sagepub.com/doi/pdf/10.1177/0893318919897059","https://scholar.google.com/scholar?q=related:CAnNsYCrt_EJ:scholar.google.com/&scioq=%22ceo%22+%22activism%22%7C%22activist%22&hl=en&as_sdt=2007&as_ylo=2014&as_yhi=2023"
46,"DL Wilcox","Dialogic communication theory in the age of corporate activism: A postmodern perspective",2019,"Communication and Media in Asia Pacific (CMAP)","academia.edu","https://www.academia.edu/download/58177344/Chula_Journal_corporate_activism.pdf","https://scholar.google.com/scholar?cites=2183457169104903680&as_sdt=2005&sciodt=2007&hl=en",63,"2025-02-06 14:45:45","PDF","","","",,,,,46,7.67,46,1,6,"… Corporate social and political activism is manifested in several ways. The most common is a CEO posting on social media expressing support or disagreement on a current issue. IBM, …","https://www.academia.edu/download/58177344/Chula_Journal_corporate_activism.pdf","https://scholar.google.com/scholar?q=related:AB7HEroyTR4J:scholar.google.com/&scioq=%22ceo%22+%22activism%22%7C%22activist%22&hl=en&as_sdt=2007&as_ylo=2014&as_yhi=2023"
47,"M Barzuza, E Talley","Long-Term Bias",2020,"Colum. Bus. L. Rev.","HeinOnline","https://heinonline.org/hol-cgi-bin/get_pdf.cgi?handle=hein.journals/colb2020&section=5","https://scholar.google.com/scholar?cites=18445912883763529553&as_sdt=2005&sciodt=2007&hl=en",205,"2025-02-06 14:45:45","","","","",,,,,47,9.40,24,2,5,"… The forces inducing managerial myopia are easy to spot, typically embodied by activist … , replace the CEO, or any other specific demand that is typically attributed to hedge fund activism. …","https://papers.ssrn.com/sol3/Delivery.cfm?abstractid=3338631","https://scholar.google.com/scholar?q=related:UceGggkM_f8J:scholar.google.com/&scioq=%22ceo%22+%22activism%22%7C%22activist%22&hl=en&as_sdt=2007&as_ylo=2014&as_yhi=2023"
