Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
2,"S Saracevic, BB Schlegelmilch","Activist brand perception: Conceptualization, scale development and validation",2024,Journal of Business Research,Elsevier,https://www.sciencedirect.com/science/article/pii/S0148296324002364,https://scholar.google.com/scholar?cites=17901761621380084893&as_sdt=2005&sciodt=2007&hl=en,28,12/12/24 10:04,HTML,,,,,,,,2,2,1,2,1,"… said she expects CEOs to publicly comment on controversial issues: “I think CEOs are often … Our findings show that, when engaging in brand activism, activist brands need to be …",https://www.sciencedirect.com/science/article/pii/S0148296324002364,https://scholar.google.com/scholar?q=related:nbQU2FjVb_gJ:scholar.google.com/&scioq=ceo+activist+or+ceo+activism&hl=en&as_sdt=2007&as_ylo=2024
0,"L Graf‐Vlachy, F Neville, CE Short, ...",Understanding the Situational Antecedents of CEO Regulatory Focus,2024,Journal of Management …,Wiley Online Library,https://onlinelibrary.wiley.com/doi/abs/10.1111/joms.13148,,29,12/12/24 10:04,,10.1111/joms.13148,,,,,,,0,0,0,4,1,"… CEO regulatory focus is influenced by relative firm performance, with stakeholder activism and CEO … Although activist stakeholders make a wide array of demands and some of these …",https://onlinelibrary.wiley.com/doi/pdf/10.1111/joms.13148,https://scholar.google.com/scholar?q=related:roTaduWLCdkJ:scholar.google.com/&scioq=ceo+activist+or+ceo+activism&hl=en&as_sdt=2007&as_ylo=2024
4,O Burchiellaro,A (queer) CEO society? Lesbians Who Tech and the politics of extra-ordinary homonormativity,2024,Sexualities,journals.sagepub.com,https://journals.sagepub.com/doi/abs/10.1177/13634607221097333,https://scholar.google.com/scholar?cites=10755882672372639145&as_sdt=2005&sciodt=2007&hl=en,30,12/12/24 10:04,,10.1177/13634607221097333,,,,,,,4,4,4,1,1,"… becomes increasingly ‘CEO-ized’, blurring the boundary between activism/corporations and … ‘activists’ from social movements such as civil rights activist Stacey Abrams and feminist …",https://journals.sagepub.com/doi/full/10.1177/13634607221097333,https://scholar.google.com/scholar?q=related:qeWMrE2SRJUJ:scholar.google.com/&scioq=ceo+activist+or+ceo+activism&hl=en&as_sdt=2007&as_ylo=2024
4,"K Hamelberg, K de Ruyter, ...",Finding the Right Voice: How CEO Communication on the Russia–Ukraine War Drives Public Engagement and Digital Activism,2024,Journal of Public …,journals.sagepub.com,https://journals.sagepub.com/doi/abs/10.1177/07439156241230910,https://scholar.google.com/scholar?cites=9063170356034622316&as_sdt=2005&sciodt=2007&hl=en,31,12/12/24 10:04,,10.1177/07439156241230910,,,,,,,4,4,1,3,1,"… of CEO versus brand communication on public engagement and digital activism during the … social media accounts, whereas CEO communication comes from the executive's personal …",https://journals.sagepub.com/doi/pdf/10.1177/07439156241230910,https://scholar.google.com/scholar?q=related:bFNLimvZxn0J:scholar.google.com/&scioq=ceo+activist+or+ceo+activism&hl=en&as_sdt=2007&as_ylo=2024
1,"L Braga, A Grinstein, M Tardin, M Perin",Understanding reaction to corporate activism: The moderating role of polarization,2024,PNAS nexus,academic.oup.com,https://academic.oup.com/pnasnexus/article-abstract/3/10/pgae313/7821169,https://scholar.google.com/scholar?cites=18182848188554748322&as_sdt=2005&sciodt=2007&hl=en,32,12/12/24 10:04,,,,,,,,,1,1,0,4,1,… This research applies meta-analysis to examine Corporate Activism (CA)—the growing trend of companies taking a stand on sociopolitical divisive issues—and its outcomes amid …,https://academic.oup.com/pnasnexus/article/3/10/pgae313/7821169,https://scholar.google.com/scholar?q=related:oiGpMxd0VvwJ:scholar.google.com/&scioq=ceo+activist+or+ceo+activism&hl=en&as_sdt=2007&as_ylo=2024
0,"J Marx, F Brünker, M Mirbabaie, S Stieglitz",Digital Activism on Social Media: The Role of Brand Ambassadors and Corporate Reputation Management,2024,,scholarspace.manoa.hawaii.edu,https://scholarspace.manoa.hawaii.edu/items/67652928-fcfb-499a-a6b7-0c6db0dcdd04,,33,12/12/24 10:04,,,,,,,,,0,0,0,4,1,"… , we have seen CEOs engaging in a new role that gave new impetus to the idea of the brand ambassador. That role, unlike typical qualities expected from a CEO such as comments on …",https://scholarspace.manoa.hawaii.edu/bitstreams/553a5bb4-43b1-4f2e-9902-d0bbe9814035/download,https://scholar.google.com/scholar?q=related:sLW-Ibzbr_gJ:scholar.google.com/&scioq=ceo+activist+or+ceo+activism&hl=en&as_sdt=2007&as_ylo=2024
0,"JJ Marcel, AP Cowen",Legacies of Shareholder Activism: The Dynamics &Consequences of Emotion in the Boardroom,2024,Academy of Management Review,journals.aom.org,https://journals.aom.org/doi/abs/10.5465/amr.2020.0448,,34,12/12/24 10:04,,10.5465/amr.2020.0448,,,,,,,0,0,0,2,1,"… of activism that have yet to be explored in prior work. In theorizing about how emotion influences activist … , but these episodes are also likely to elicit strong emotions from CEOs and top …",,https://scholar.google.com/scholar?q=related:SfFXcoaUxKAJ:scholar.google.com/&scioq=ceo+activist+or+ceo+activism&hl=en&as_sdt=2007&as_ylo=2024
0,"M Appels, LM Edinger-Schons, ...",Courageous Role Model or Threatening Villain: A Parallel Mediation Model of Corporate Activism and Citizen Political Engagement,2024,Business & …,journals.sagepub.com,https://journals.sagepub.com/doi/abs/10.1177/00076503241255691,,35,12/12/24 10:04,,10.1177/00076503241255691,,,,,,,0,0,0,3,1,"… We contend that for those citizens who consider the activist company a threat to their … as opposed to, eg, CEO sociopolitical activism to also include stances by non-CEO leaders (eg, …",https://journals.sagepub.com/doi/pdf/10.1177/00076503241255691,https://scholar.google.com/scholar?q=related:VYkC-XTrsOkJ:scholar.google.com/&scioq=ceo+activist+or+ceo+activism&hl=en&as_sdt=2007&as_ylo=2024
0,"S Agca, A Togan Egrican",Managerial Activism,2024,Available at SSRN 3378792,papers.ssrn.com,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=3378792,,36,12/12/24 10:04,,,,,,,,,0,0,0,2,1,"… we find that firms with CEOs who engage in collective activism perform better than the average … , managerial activism should bring more direct benefits for those firms with activist CEOs. …",https://papers.ssrn.com/sol3/Delivery.cfm?abstractid=3378792,https://scholar.google.com/scholar?q=related:Gi8jOdlCru4J:scholar.google.com/&scioq=ceo+activist+or+ceo+activism&hl=en&as_sdt=2007&as_ylo=2024
0,S Schantl,"The Performance-Activism Relation: Financial Reporting, Governance Transparency, and Activists' Target Selection",2024,"Governance Transparency, and Activists' Target …",papers.ssrn.com,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=3552312,,39,12/12/24 10:04,,,,,,,,,0,0,0,1,1,"… , the CEO's diversion effort strategy and the activist's … governance quality and shareholder activism as an external … of the CEO's diversion effort (k) and the activist's interventions (c) …",https://papers.ssrn.com/sol3/Delivery.cfm?abstractid=3552312,https://scholar.google.com/scholar?q=related:PTxAYfKIN-cJ:scholar.google.com/&scioq=ceo+activist+or+ceo+activism&hl=en&as_sdt=2007&as_ylo=2024
1,"D Siedschlag, J Lana",The effect of corporate social activism: an integrative literature review,2024,Cadernos EBAPE. BR,SciELO Brasil,https://www.scielo.br/j/cebape/a/XCWyBgWcwPWXhZXzmGYB4qQ/?format=html&lang=en,https://scholar.google.com/scholar?cites=16695271699958332824&as_sdt=2005&sciodt=2007&hl=en,40,12/12/24 10:04,HTML,,,,,,,,1,1,1,2,1,"… There is evidence that activism can affect the practices of a target that the activist opposes, such threats require a responsive and proactive strategy from organizations, as the material …",https://www.scielo.br/j/cebape/a/XCWyBgWcwPWXhZXzmGYB4qQ/?format=html&lang=en,https://scholar.google.com/scholar?q=related:mP2l4CeFsecJ:scholar.google.com/&scioq=ceo+activist+or+ceo+activism&hl=en&as_sdt=2007&as_ylo=2024
0,T Lilja,Activist investing,2024,,oulurepo.oulu.fi,https://oulurepo.oulu.fi/handle/10024/50319,,41,12/12/24 10:04,,,,,,,,,0,0,0,1,1,"… activists and to better assess if some specific style of activism … on historical data of CEO performance, activists are more … sensitive to strong and independent CEOs. DesJardine and Shi (…",https://oulurepo.oulu.fi/bitstream/handle/10024/50319/nbnfioulu-202406074284.pdf?sequence=1,https://scholar.google.com/scholar?q=related:xPTigrNkvXoJ:scholar.google.com/&scioq=ceo+activist+or+ceo+activism&hl=en&as_sdt=2007&as_ylo=2024
0,P Bernardino,4.1 CORPORATE ACTIVISM FOR INFLUENTIAL STAKEHOLDERS,2024,… on Corporate Governance and Corporate Social …,books.google.com,https://books.google.com/books?hl=en&lr=&id=pw3wEAAAQBAJ&oi=fnd&pg=PA34&dq=ceo+activist+or+ceo+activism&ots=wueOYrmtzD&sig=8GP2qwSvkvniUSqSviytBzmQkx8,,42,12/12/24 10:04,,,,,,,,,0,0,0,1,1,… that the influence of CEO activism depends on the audience:‘CEO activists may have considerably more influence on some audiences than others and that CEO activism is a double-…,,https://scholar.google.com/scholar?q=related:WwqbNNU5c2sJ:scholar.google.com/&scioq=ceo+activist+or+ceo+activism&hl=en&as_sdt=2007&as_ylo=2024
0,"K van Schie, S Preuss",How do consumers react to LGBTQ+ activism? Evidence from mobile phone geolocation data,2024,Maandblad voor Accountancy en …,mab-online.nl,https://mab-online.nl/article_preview.php?id=109769,,43,12/12/24 10:04,HTML,,,,,,,,0,0,0,2,1,… to non-activist firms. Importantly we study the immediate effect of the activism events and … (2023a) find higher employee satisfaction ratings at firms with activist CEOs. Burbano (2021…,https://mab-online.nl/article_preview.php?id=109769,https://scholar.google.com/scholar?q=related:IR4Cw67rVEsJ:scholar.google.com/&scioq=ceo+activist+or+ceo+activism&hl=en&as_sdt=2007&as_ylo=2024
2,"M Sadri, C Moschieri",The Perverse Consequence of Firms' Negative Publicity in Stigmatized Industries: CEOs' Board Appointments,2024,Journal of Management,journals.sagepub.com,https://journals.sagepub.com/doi/abs/10.1177/01492063221133744,https://scholar.google.com/scholar?cites=2306498310466345140&as_sdt=2005&sciodt=2007&hl=en,44,12/12/24 10:04,,10.1177/01492063221133744,,,,,,,2,2,1,2,1,"… Thus, in light of our findings, social activists need to reconsider their boycotting and targeting strategies, which may unintentionally foster the expansion of the networks of “tainted” …",,https://scholar.google.com/scholar?q=related:tJhiNv5TAiAJ:scholar.google.com/&scioq=ceo+activist+or+ceo+activism&hl=en&as_sdt=2007&as_ylo=2024
0,"M Brauer, P Binder",The effectiveness of verbal mimicry in activist hedge fund campaigns,2024,Journal of Management,journals.sagepub.com,https://journals.sagepub.com/doi/abs/10.1177/01492063241252074,,45,12/12/24 10:04,,10.1177/01492063241252074,,,,,,,0,0,0,2,1,"… Our study extends research on financial activism by offering a novel … an activist before. In addition, we control for several CEO and board characteristics of the target firm as the CEO and …",https://journals.sagepub.com/doi/pdf/10.1177/01492063241252074,https://scholar.google.com/scholar?q=related:sWhEw_XHkksJ:scholar.google.com/&scioq=ceo+activist+or+ceo+activism&hl=en&as_sdt=2007&as_ylo=2024
0,"N Browning, SU Yang","Editor's Essay: Public Relations, the Public Good, and Prominent Pathways and Principles",2024,Journal of Public Relations Research,Taylor &Francis,https://www.tandfonline.com/doi/full/10.1080/1062726X.2024.2352974,,46,12/12/24 10:04,HTML,10.1080/1062726X.2024.2352974,,,,,,,0,0,0,2,1,"… , when CEO activists engage in … “CEO activism studies have been couched within a functionalist or instrumentalist worldview, overlooking the critical mobilizing potential of CEO activism …",https://www.tandfonline.com/doi/full/10.1080/1062726X.2024.2352974,https://scholar.google.com/scholar?q=related:6AG1koBk35oJ:scholar.google.com/&scioq=ceo+activist+or+ceo+activism&hl=en&as_sdt=2007&as_ylo=2024
0,Z Xu,Unintended Consequences of CEO-Employee Pay Ratio Disclosure Mandate: Evidence from Shareholder Proposals,2024,Available at SSRN 4807244,papers.ssrn.com,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=4807244,,47,12/12/24 10:04,,,,,,,,,0,0,0,1,1,… the shareholder activism around US public firms’ mandated disclosure of the CEO-employee … proposals initiated by several activist shareholders under the threat of negative publicity. …,https://papers.ssrn.com/sol3/Delivery.cfm?abstractid=4807244,https://scholar.google.com/scholar?q=related:MtnVu383WGAJ:scholar.google.com/&scioq=ceo+activist+or+ceo+activism&hl=en&as_sdt=2007&as_ylo=2024
0,Y Wu,Shareholder activism: the interactions between firm meetings and asset markets,2024,,etheses.lse.ac.uk,http://etheses.lse.ac.uk/4569/,,48,12/12/24 10:04,,,,,,,,,0,0,0,1,1,"… activism and managerial initiative. Private benefit leads to managerial value creation in total, and is associated with lower non-CEO executive turnover; on the contrary, activism … activists …",,https://scholar.google.com/scholar?q=related:3nlRwxubKFIJ:scholar.google.com/&scioq=ceo+activist+or+ceo+activism&hl=en&as_sdt=2007&as_ylo=2024
9,"S Schaltegger, V Girschik, ...",Corporate change agents for sustainability: Transforming organizations from the inside out,2024,"Business Ethics, the …",Wiley Online Library,https://onlinelibrary.wiley.com/doi/abs/10.1111/beer.12645,https://scholar.google.com/scholar?cites=7221664791948663917&as_sdt=2005&sciodt=2007&hl=en,49,12/12/24 10:04,,10.1111/beer.12645,,,,,,,9,9,3,3,1,"… possibilities of action as a rank and file sustainability activist. … In contrast to the CEOs of bigger companies, the founders … Therefore, employee activism tends to be fragile and relies on …",https://onlinelibrary.wiley.com/doi/pdf/10.1111/beer.12645?trk=public_post_comment-text,https://scholar.google.com/scholar?q=related:bZwLw92BOGQJ:scholar.google.com/&scioq=ceo+activist+or+ceo+activism&hl=en&as_sdt=2007&as_ylo=2024
0,"C Beuselinck, L Desrousseaux",Hedge fund activism and corporate intangible capital investments,2024,Review of Quantitative Finance and …,Springer,https://link.springer.com/article/10.1007/s11156-024-01250-y,,50,12/12/24 10:04,,10.1007/s11156-024-01250-y,,,,,,,0,0,0,2,1,"… CEO turnover after activist campaigns. During this period, hedge funds interventions were in most cases described as non-confrontational and targeted remediations at the strategic, …",,https://scholar.google.com/scholar?q=related:MFHRmPI6gBsJ:scholar.google.com/&scioq=ceo+activist+or+ceo+activism&hl=en&as_sdt=2007&as_ylo=2024
1,"E Tsougkou, M Sykora, S Elayan, ...",Peace brand activism: global brand responses to the war in Ukraine,2024,Journal of Public …,journals.sagepub.com,https://journals.sagepub.com/doi/abs/10.1177/07439156241289079,https://scholar.google.com/scholar?cites=14288724928789658844&as_sdt=2005&sciodt=2007&hl=en,51,12/12/24 10:04,,10.1177/07439156241289079,,,,,,,1,1,0,4,1,"… activism actors, raising their voices in response to the disruption of peace and acting in ways consistent with those of peace activists. … See the statement by our President and CEO Pekka …",https://journals.sagepub.com/doi/pdf/10.1177/07439156241289079,https://scholar.google.com/scholar?q=related:3LzGKZ6_S8YJ:scholar.google.com/&scioq=ceo+activist+or+ceo+activism&hl=en&as_sdt=2007&as_ylo=2024
2,"L He, EJ Schroth",Why are CEOs rarely succeeded by external candidates?,2024,Available at SSRN 4728228,papers.ssrn.com,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=4728228,https://scholar.google.com/scholar?cites=12792965402492241422&as_sdt=2005&sciodt=2007&hl=en,52,12/12/24 10:04,,,,,,,,,2,2,1,2,1,… sample that were subjected to shareholder activism. Activists often target firms that are poorly … the frequency of external CEO successions increases following an activist campaign. But …,https://papers.ssrn.com/sol3/Delivery.cfm?abstractid=4728228,https://scholar.google.com/scholar?q=related:DoZp50C-ibEJ:scholar.google.com/&scioq=ceo+activist+or+ceo+activism&hl=en&as_sdt=2007&as_ylo=2024
1,"KA Whitler, T Barta",The enterprise activism risk model: How good intentions can jeopardize business success,2024,Journal of Retailing,Elsevier,https://www.sciencedirect.com/science/article/pii/S0022435924000253,https://scholar.google.com/scholar?cites=10147650321858239697&as_sdt=2005&sciodt=2007&hl=en,53,12/12/24 10:04,HTML,,,,,,,,1,1,1,2,1,"… activism which can impact brand and business performance, such as brand activism, CEO activism, and corporate activism… trillion in assets, by supporting activist investors, encouraging …",https://www.sciencedirect.com/science/article/pii/S0022435924000253,https://scholar.google.com/scholar?q=related:0Rw9AzSy04wJ:scholar.google.com/&scioq=ceo+activist+or+ceo+activism&hl=en&as_sdt=2007&as_ylo=2024
3,J Cavich,The heterogeneity of institutional investor activists and their counterintuitive tactical interactions,2024,Society and Business Review,emerald.com,https://www.emerald.com/insight/content/doi/10.1108/SBR-02-2022-0035/full/html,https://scholar.google.com/scholar?cites=12396802032872114940&as_sdt=2005&sciodt=2007&hl=en,54,12/12/24 10:04,,10.1108/SBR-02-2022-0035,,,,,,,3,3,3,1,1,"… activist type and activism type in one study making the data and analysis in this study unique. … CEOs care about this subject as it can affect company strategy, stock price, executive …",,https://scholar.google.com/scholar?q=related:_MoukMRJCqwJ:scholar.google.com/&scioq=ceo+activist+or+ceo+activism&hl=en&as_sdt=2007&as_ylo=2024
0,"RE Gropp, A Lindner, S Müller",Communication instead of conflict–why are female CEOs so interesting for hedge funds,2024,Financial Times,iwh-halle.de,https://www.iwh-halle.de/en/press/press-releases/?tx_iwhsolr_main%5BeventTypes%5D=&tx_iwhsolr_main%5Bsearch_action%5D=searchNews&tx_iwhsolr_main%5Bpage%5D=89&cHash=48286113418833214bbf1bbb5be08e77,,55,12/12/24 10:04,HTML,,,,,,,,0,0,0,3,1,… more by the intervention of activist investors than that of firms with male CEOs. This is the result … that female CEOs particularly benefit from the intervention of hedge fund activists due to …,https://www.iwh-halle.de/en/press/press-releases/?tx_iwhsolr_main%5BeventTypes%5D=&tx_iwhsolr_main%5Bsearch_action%5D=searchNews&tx_iwhsolr_main%5Bpage%5D=89&cHash=48286113418833214bbf1bbb5be08e77,https://scholar.google.com/scholar?q=related:Pmxv0tml8WQJ:scholar.google.com/&scioq=ceo+activist+or+ceo+activism&hl=en&as_sdt=2007&as_ylo=2024
0,K Stahler,"Rats, Gender, and Representation in the War on Poverty: How Cleveland Welfare Rights Activists Defined Democracy, 1964-1966",2024,Journal of Urban History,journals.sagepub.com,https://journals.sagepub.com/doi/abs/10.1177/00961442221102120,,56,12/12/24 10:04,,10.1177/00961442221102120,,,,,,,0,0,0,1,1,"… Robbie Penman entered the movement through grassroots activism. After Craig’s birth in 1937, … The activists also faced CEO members who stood to financially benefit from antipoverty …",,https://scholar.google.com/scholar?q=related:JSVGu3V76Y0J:scholar.google.com/&scioq=ceo+activist+or+ceo+activism&hl=en&as_sdt=2007&as_ylo=2024
6,"T Wang, Y Fu, O Rui, J De Castro",Catch up with the good and stay away from the Bad: CEO decisions on the appointment of chief sustainability officers,2024,Journal of Management …,Wiley Online Library,https://onlinelibrary.wiley.com/doi/abs/10.1111/joms.12926,https://scholar.google.com/scholar?cites=10163678074114401874&as_sdt=2005&sciodt=2007&hl=en,57,12/12/24 10:04,,10.1111/joms.12926,,,,,,,6,6,2,4,1,"… peers rather than these activists, we controlled for the impact of prosocial activism as a level … celebrities have recently engaged in a high (or low) level of prosocial activism (see Table II). …",https://onlinelibrary.wiley.com/doi/pdfdirect/10.1111/joms.12926,https://scholar.google.com/scholar?q=related:UuYD41ujDI0J:scholar.google.com/&scioq=ceo+activist+or+ceo+activism&hl=en&as_sdt=2007&as_ylo=2024
0,"ER Feldman, R Amit, S Chen",Hedge fund activism in family firms,2024,Strategic Management Journal,Wiley Online Library,https://onlinelibrary.wiley.com/doi/abs/10.1002/smj.3583,,58,12/12/24 10:04,,10.1002/smj.3583,,,,,,,0,0,0,3,1,"… of hedge fund activism in family versus nonfamily firms. We find that activist hedge funds are … diversification, governance problems such as CEO duality or board busyness, corporate …",,https://scholar.google.com/scholar?q=related:MeDC3y6QGSkJ:scholar.google.com/&scioq=ceo+activist+or+ceo+activism&hl=en&as_sdt=2007&as_ylo=2024
0,"EB Güzeloğlu, EÜ Erten, Z Atak",Evaluating Strategies of Activist-Public Relations From a Mainstream to Digital Activism Perspective,2024,Digital Capitalism in the New Media …,igi-global.com,https://www.igi-global.com/chapter/evaluating-strategies-of-activist-public-relations-from-a-mainstream-to-digital-activism-perspective/337864,,59,12/12/24 10:04,,,,,,,,,0,0,0,3,1,"… to manage their interactions with activists. Hence, the precise definition, extent, and limitations of activist public relations remain ambiguous. This study examines activism as a social …",,https://scholar.google.com/scholar?q=related:vtuExFmhh7cJ:scholar.google.com/&scioq=ceo+activist+or+ceo+activism&hl=en&as_sdt=2007&as_ylo=2024
0,"A Jelen, K Demetrious, K Fitch",Towards new directions in public relations activism and advocacy research,2024,Public Relations Inquiry,journals.sagepub.com,https://journals.sagepub.com/doi/abs/10.1177/2046147X241254555,,60,12/12/24 10:04,,10.1177/2046147X241254555,,,,,,,0,0,0,3,1,"… the letter to the CEOs’, Joshua Foust and Burton St John III apply activist literature to ESG … Blackrock CEO Larry Fink, they show how corporate public relations with activist sensibilities …",,https://scholar.google.com/scholar?q=related:al4Uu1yHZMUJ:scholar.google.com/&scioq=ceo+activist+or+ceo+activism&hl=en&as_sdt=2007&as_ylo=2024
6,"S Ozgen, A Mooney, Y Zhou","CEO power: a review, critique, and future research directions",2024,Journal of Management,journals.sagepub.com,https://journals.sagepub.com/doi/abs/10.1177/01492063241241302,https://scholar.google.com/scholar?cites=16373573577737674319&as_sdt=2005&sciodt=2007&hl=en,61,12/12/24 10:04,,10.1177/01492063241241302,,,,,,,6,6,2,3,1,"… In addition, a powerful CEO may help overcome myopic investor and activist agendas. … reviewed (eg, regulations, shareholder activism, and media) are sufficient mechanisms to ensure …",,https://scholar.google.com/scholar?q=related:T57GBGueOuMJ:scholar.google.com/&scioq=ceo+activist+or+ceo+activism&hl=en&as_sdt=2007&as_ylo=2024
3,"EJ Zajac, M Goranova",When the principal is the firm's problem: Principal costs and their corporate governance implications,2024,Academy of Management Review,journals.aom.org,https://journals.aom.org/doi/abs/10.5465/amr.2022.0479,https://scholar.google.com/scholar?cites=2666102417813793780&as_sdt=2005&sciodt=2007&hl=en,62,12/12/24 10:04,,10.5465/amr.2022.0479,,,,,,,3,3,2,2,1,"… Shareholder activism research … CEO installed by an influential hedge fund activist may exhibit lower or higher agency costs than the ousted CEO, and, as we argued above, the activist …",https://papers.ssrn.com/sol3/Delivery.cfm?abstractid=4912664,https://scholar.google.com/scholar?q=related:9OuZ_AXm_yQJ:scholar.google.com/&scioq=ceo+activist+or+ceo+activism&hl=en&as_sdt=2007&as_ylo=2024
