"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"7KXJUUZM","journalArticle","2020","Lan, Xiaomeng; Tarasevich, Sofiya; Proverbs, Pamala; Myslik, Barbara; Kiousis, Spiro","President Trump vs. CEOs: a comparison of presidential and corporate agenda building","Journal of Public Relations Research","","","10.1080/1062726X.2020.1719494","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85078488670&doi=10.1080%2f1062726X.2020.1719494&partnerID=40&md5=2a409b70cf26086d8a6fff028d69acc9","The purpose of this study was to compare the agenda-building influence of President Trump and CEOs in communicating about a number of political and social issues. Through a content analysis of the president’s (N = 63) and business leaders’ (N = 234) information subsidies and news coverage (N = 270), evidence was found repeatedly supporting the president’s first, second, and third levels of agenda-building influence on news media content. In comparison, CEOs’ agenda-building influence was found at the first and third levels, and this influence was not consistent across issues. Furthermore, an argument was made in light of the study’s findings that direct communication by business leaders generally had a more significant impact on the media agenda than indirect messages from other organizational actors such as their companies or corporate spokespeople. © 2020 Taylor & Francis Group, LLC.","2020","2025-02-06 20:06:44","2025-02-06 20:06:44","","30 – 46","","1-2","32","","","","","","","","","","","","","","","","","Code: Journal of Public Relations Research Type: Article","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"K3IAITV3","journalArticle","2021","Burbano, Vanessa C.","The demotivating effects of communicating a social-political stance: Field experimental evidence from an online labor market platform","Management Science","","","10.1287/mnsc.2019.3562","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85098124748&doi=10.1287%2fmnsc.2019.3562&partnerID=40&md5=ba4ac7072260dfd410cec524ddc613fa","Despite a recent surge in corporate activism, with firm leaders communicating about social-political issues unrelated to their core businesses, we know little about its strategic implications. This paper examines the effect of an employer communicating a stance about a social-political issue on employee motivation, using a two-phase, preregistered field experiment in an online labor market platform. Results demonstrate an asymmetric treatment effect of taking a stance depending on whether the employee agrees or disagrees with that stance. Namely, I observe a demotivating effect of taking a stance on a social-political issue with which employees disagree and no statistically significant motivating effect of taking a stance on a social-political issue with which employees agree. This study has important implications for the nascent scholarship on corporate activism, as well as the scholarship on strategic human capital management. Copyright: © 2020 INFORMS.","2021","2025-02-06 20:06:44","2025-02-06 20:06:44","","1004 – 1025","","2","67","","","","","","","","","","","","","","","","","Code: Management Science Type: Article","","","","Commerce; Core business; Employee motivation; Employment; Experimental evidence; Field experiment; Labor markets; Motivation; Political issues; Strategic human capitals; Treatment effects","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CTAUJYVV","journalArticle","2024","Kim, Yeonsoo","A strategic approach to CEO activism: issue selection and communication of motives","Journal of Marketing Communications","","","10.1080/13527266.2024.2357083","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85194540767&doi=10.1080%2f13527266.2024.2357083&partnerID=40&md5=d23b508d6f5578f0a599e9d90d6d687c","Despite the recent surge in CEO activism, studies on strategic communication and management approaches to CEO activism have been scarce. Drawing from issue maturity models and attribution theory, this study proposed two important factors for a strategic approach to CEO activism: strategic selection of activism issues and communication of motives. This study examined the impact of these factors on public responses. An online experiment was conducted using a randomized 2 (issue maturity: controversial vs. matured issue) x 2 (communication about motivation: society-serving vs. society- and firm-serving) full factorial design, drawing on samples of general consumers. The findings revealed that the more mature the activism topic, the greater the public trust in CEO activism and evaluation of CEO leadership. Proper communication of motives was found to mitigate, to some extent, the negative effects of CEO activism arising from controversial issues. The combination of mature issue selection and appropriate communication of motives had a positive effect on public trust and leadership evaluation, resulting in favorable outcomes such as brand loyalty, company-consumer identification, and advocacy intentions. © 2024 Informa UK Limited, trading as Taylor & Francis Group.","2024","2025-02-06 20:06:44","2025-02-06 20:06:44","","","","","","","","","","","","","","","","","","","","","","Code: Journal of Marketing Communications Type: Article","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YJEXF4JA","journalArticle","2019","Gleason, Cristi A.; Glendening, Matthew","Lobbying and opposition to SFAS no. 123(R): An examination of campaign contributions from CEOs and PACs","Accounting Horizons","","","10.2308/acch-52301","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85067176203&doi=10.2308%2facch-52301&partnerID=40&md5=081dda6bd28e614fd118eddce91657e0","We examine the contributions of CEOs and company-affiliated political action committees (PACs) to members of Congress who supported a moratorium on the Financial Accounting Standards Board’s 2003 proposed standard to require firms to expense stock-based compensation at fair value. Our evidence—based on a sample of firms targeted by shareholder proposals to voluntarily expense employee stock options—indicates that CEOs and PACs had different motivations for lobbying on this policy issue. Specifically, we find that opposition to shareholder proposals varies positively with CEOs’ contributions to the moratorium co-sponsors. However, opposition varies positively with PAC contributions to co-sponsors only when the targeted CEO contributes to the PAC. These results suggest that CEO lobbying relates more to executives’ interests to preserve excessive pay, whereas PAC lobbying relates more to interests in preserving the level of earnings. © 2019, American Accounting Association. All rights reserved.","2019","2025-02-06 20:06:44","2025-02-06 20:06:44","","103 – 124","","1","33","","","","","","","","","","","","","","","","","Code: Accounting Horizons Type: Article","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"JJLSQNN3","journalArticle","2024","Hall, Kelly R.; Subramanian, Ram","The Walt Disney Company and Florida’s “Don’t Say Gay” bill","CASE Journal","","","10.1108/TCJ-05-2023-0113","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85170656760&doi=10.1108%2fTCJ-05-2023-0113&partnerID=40&md5=b2b17c63555c36dd50c160459e8b3ab9","Research methodology: This secondary source case is based mainly on legislative documents (that tracked the initiation and progress of the Parental Rights in Education bill that later became an Act), corporate documents (published by The Walt Disney Company) and news articles from publications such as The New York Times and Bloomberg. All sources are cited in the case narrative and as end notes. Case overview/synopsis: In April 2022, The Walt Disney Company and its CEO, Robert Chapek, were at the center of a controversy over the company’s opposition to the State of Florida’s Parental Rights in Education bill. The bill, dubbed “Don’t Say Gay” by its critics, prohibited instruction on sexual identity and gender orientation in the state’s elementary schools. The controversy stemmed from Disney’s initial non-reaction to the bill and its later strident opposition and call for its repeal. Chapek was pressured by negative media publicity and employee disgruntlement on the one hand and adverse economic consequences for opposing the bill by the state’s Governor, Ron DeSantis. Chapek and the Board had to respond to the political threats to Disney’s economic well-being while appeasing its employees and other stakeholders who wanted the company to be a corporate champion in diversity, equity and inclusion. Complexity academic level: The case is best suited for advanced undergraduate or graduate leadership, strategic management and marketing courses. From a leadership and strategic management perspective, the case is well-suited for demonstrating the evolving expectations of leaders and corporate social responsibility, as well as the concepts of issue framing and nonmarket management. Instructors may also leverage the case in marketing courses (e.g. brand management), as CEO activism (i.e. messaging and practice) is one characteristic of brand activism (Animation Guild, 2022). © 2023, Emerald Publishing Limited.","2024","2025-02-06 20:06:44","2025-02-06 20:06:44","","698 – 719","","3","20","","","","","","","","","","","","","","","","","Code: CASE Journal Type: Article","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3AMGHWZY","journalArticle","2021","Logan, Nneka","A theory of corporate responsibility to race (CRR): communication and racial justice in public relations","Journal of Public Relations Research","","","10.1080/1062726X.2021.1881898","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85100921422&doi=10.1080%2f1062726X.2021.1881898&partnerID=40&md5=1f4de82885db38f9223f2bf88ffb63c3","This article introduces the theory of the corporate responsibility to race (CRR). It holds that corporations should communicate in ways that advocate for racial justice, attempt to improve race relations, and support achieving a more equitable and harmonious society. Corporations have this responsibility to race because they have historically perpetuated and profited from racial oppression, making corporations contributors to, and benefactors of, racial injustice. However, recently corporations have been using their platforms to speak against racial injustice in an effort to improve race relations. CRR theory provides a new way to readily identify, understand, contextualize, theorize and analyze corporate communication about race. Although CRR emerges from a Unites States perspective, and as a public relations concept, it has global applications in any place where racial difference leads to oppression, and it has analytical value in any field where organizational resources can be leveraged to fight oppression. © 2021 Taylor & Francis Group, LLC.","2021","2025-02-06 20:06:44","2025-02-06 20:06:44","","6 – 22","","1","33","","","","","","","","","","","","","","","","","Code: Journal of Public Relations Research Type: Article","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YL2T7LD5","journalArticle","2018","Weber, Larry","Restoring trust and rebuilding reputation: The critical roles of corporate purpose, earned media and the new CEO mandate","Journal of Digital and Social Media Marketing","","","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85064230480&partnerID=40&md5=48c818f643f612a61ff298be2fe133b2","Global studies underscore how the world is filled with uncertainty and people are in search of truths. Globally, trust is stagnating; in the USA, it has collapsed altogether. The corporate reputation bubble has burst, and with it, people’s trust that organisations will do the right thing. The flipside of these issues is an opportunity for companies to take action to restore trust and enhance reputation. At the top of the list is strong corporate purpose — the new business imperative that is quickly becoming today’s clarion call. Unlike traditional corporate social responsibility, a moral purpose should reflect a company’s DNA, serving as a natural extension of its business, addressing a societal problem like climate change or world hunger. Another area involves a renewed focus on earned media. Society is now looking to experts like trusted journalists as sources of credible information; companies must continue to cultivate relationships with them in order to tell their stories through respected media channels. There is also a new expectation for chief executives, who now must play the role of chief values officer and demonstrate activism for relevant causes to enhance reputation. This paper gives insights into how to restore trust and enhance reputation. © Henry Stewart Publications.","2018","2025-02-06 20:06:44","2025-02-06 20:06:44","","332 – 340","","4","6","","","","","","","","","","","","","","","","","Code: Journal of Digital and Social Media Marketing Type: Article","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"WU4B7BUY","journalArticle","2024","Kim, Yeonsoo","CEO activism: a strategic framework for topic selection, considering issue maturity and congruence","Corporate Communications","","","10.1108/CCIJ-03-2024-0043","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85207212624&doi=10.1108%2fCCIJ-03-2024-0043&partnerID=40&md5=fad5c419fe04b263a30f4438b95cbffb","Purpose: This study proposes that strategic planning and execution can make CEO activism an effective public relations practice. It introduces a model for selecting activism topics, emphasizing issue maturity and congruence as critical factors. The study investigates how topic selection influences public trust in CEO activism and perceptions of CEO leadership, ultimately impacting public support for the advocated issue and company loyalty. Design/methodology/approach: A randomized 2 × 2 experiment was conducted: issue maturity (mature vs controversial) and issue-company congruence (high vs low). Findings: Generally, CEO activism on mature issues fostered greater public trust and favorable evaluations of transformational leadership compared to controversial issues. However, issue-company congruency significantly moderated these effects. Mature, high-congruence issues led to increased trust, positive leadership evaluations and greater advocacy and company loyalty. In contrast, mature issues with low congruency did not yield the same positive outcomes. Controversial issues with high congruency resulted in the lowest levels of trust, potentially leading to backlash and diminished the positive impact of CEO activism. Originality/value: The results underscore the importance of strategic issue selection for CEO activism. Carefully chosen topics, considering both issue maturity and company-issue congruence, can effectively garner public support for the sociopolitical issue the CEO is advocating for while simultaneously enhancing perceptions of the CEO’s leadership and fostering company loyalty. © 2024, Emerald Publishing Limited.","2024","2025-02-06 20:06:44","2025-02-06 20:06:44","","","","","","","","","","","","","","","","","","","","","","Code: Corporate Communications Type: Article","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VM8MJA2X","journalArticle","2024","Holtzen, Sarah; Williamson, Aimee; Sherman, Kimberly; Douglas, Megan; Ruane, Sinéad G.","Corporate policy or CEO activism? Citigroup’s stance on reproductive healthcare in the USA","CASE Journal","","","10.1108/TCJ-04-2023-0066","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85200413473&doi=10.1108%2fTCJ-04-2023-0066&partnerID=40&md5=73794a8af0db4e2a7496128e71677fcf","Research methodology: The case and supporting teaching note were developed through the use of secondary sources such as company documents and archives, news articles and academic publications. Case overview/synopsis: Jane Fraser, Citigroup CEO and the first woman to lead a major Wall Street bank, found herself at a crossroads. Weeks prior to the company’s 2022 annual shareholder meeting, Citigroup announced it would provide reproductive health-care benefits to employees traveling out of state for an abortion. Prompted by legal developments that hinted at the potential for a widespread ban on abortions, the announcement resulted in threats from Republican lawmakers to change course or suffer financial consequences. Through the case, students explore the role of business and corporate leadership in response to controversial political issues, including the potential opportunities and threats. Complexity academic level: The case is best-suited for management or other business students at the undergraduate or graduate/MBA level. The learning objectives of the case would fit well within any of the following courses: Corporate Social Responsibility (CSR)/Business and Society; Business Ethics and Decision-Making; and Strategic Management. Instructors should position the case after students have been introduced to the topic of corporate social responsibility, ethical decision-making and/or CEO activism. © 2023, Emerald Publishing Limited.","2024","2025-02-06 20:06:44","2025-02-06 20:06:44","","1398 – 1422","","6","20","","","","","","","","","","","","","","","","","Code: CASE Journal Type: Article","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FDEVU4M2","journalArticle","2023","Lin, Le; Liao, Ke; Xie, Deren","When Investors Speak, Do Firms Listen? The Role of Investors' Dividend-related Complaints from Online Earnings Communication Conferences","Abacus","","","10.1111/abac.12257","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85130271063&doi=10.1111%2fabac.12257&partnerID=40&md5=6175674203e1f4517187276e36e8fc41","We study whether investor voice affects firm policy. Using a novel dataset of the transcripts of online earnings communication conferences (OECC) of Chinese listed firms during 2006 and 2015, we show that firms do respond to investor complaints about dividend policy with increased future dividends. We find that the number of dividend-related questions raised by investors, the number of complaints (questions with negative attitudes), firm executive responsiveness, and CEO attendance in the OECC are positively associated with future dividend payouts. Moreover, positive responses are concentrated in firms facing greater pressure from peers, the market, and the regulator. Our additional analysis shows that the increase in payouts in response to investors' voice is not at the expense of cutting value-increasing investment. Overall, our results suggest that the online interactive platform empowers shareholders' voice and helps them to conduct a successful dialogue with firm managers in a cost-effective way. © 2022 Accounting Foundation, The University of Sydney.","2023","2025-02-06 20:06:44","2025-02-06 20:06:44","","32 – 75","","1","59","","","","","","","","","","","","","","","","","Code: Abacus Type: Article","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"F7PDMM4F","journalArticle","2023","Quiñones, Victor; Feliciano-Cestero, Maria M.; Cruz-Cruz, Alec","Goya Foods’ CEO: “A war [is] coming”","CASE Journal","","","10.1108/TCJ-06-2022-0112","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85175811933&doi=10.1108%2fTCJ-06-2022-0112&partnerID=40&md5=335b7787942fc44c0cff4d9269abe672","Research methodology: In writing this case, the research team used secondary resources such as academic journals, trade magazines and websites to inform and verify the information. Case overview/synopsis: January 7, 2021, was not a good day for Goya Foods CEO Robert Bob Unanue, who has been at the helm of Goya since 2004. On that day, the nine-member board of directors of Goya censured Unanue for publicly questioning the legitimacy of the 2021 United States Presidential election. A day before, on January 6, a mob “trapped lawmakers and vandalized the home of Congress in the worst desecration of the complex since British forces burned it in 1814” (Hockstein, 2021). Unanue was considered a follower of former president Trump and has expressed that “the country was […] blessed to have a leader like President Trump, who is a builder” (Hawkins, 2020). In January 2021, Unanue appeared on Fox News and said a “ war was coming,” as Joe Biden’s election was “unverified.” These, among other words, motivated the censured by the board of Goya Foods, Inc. (Santana and Isidore, 2021). Students are asked the following questions for discussion: Did the board of directors of Goya Foods carry its role too far by openly censuring Unanue? Did Unanue go too far by openly expressing subjective opinions and thus influencing how people view the election results? Should he have remained as CEO of Goya Foods after his words on Joe Biden’s election? Complexity academic level: One of the authors has taught the case in the Strategic Management course for MBA students. In addition, graduate students of corporate governance, business ethics, social responsibility and leadership, among other classes, will be the target segments for the case. Learning objectives: 1. Recognize the effects on brand image and sales when CEOs participate in political arenas and publicly discuss social issues. 2. Understand the dynamics behind ethnic family businesses, such as their governance and conflict resolution approach. 3. Assess the value of the corporate board’s management of corporations. Subject code: CCS11: Strategy © 2023, Emerald Publishing Limited.","2023","2025-02-06 20:06:44","2025-02-06 20:06:44","","840 – 856","","6","19","","","","","","","","","","","","","","","","","Code: CASE Journal Type: Article","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"QD5NELY9","journalArticle","2024","Kiss, Andreea N.; Yu, Qianqian; Neville, François; Ward, Andrew","Breaking Through? The Divergent Consequences of CEO Political Ideology on Firm Inventiveness","Journal of Management","","","10.1177/01492063241300117","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85210960600&doi=10.1177%2f01492063241300117&partnerID=40&md5=0b6816e69dc4b0b024e5dd4f5e5d7391","We draw on upper-echelons literature recognizing the important role of CEOs in firm strategy, including innovation, and research on CEO political ideology and executive discretion to explore the relationship between CEO political ideology and firm breakthrough inventions. We suggest that CEO liberalism is a double-edged sword and is positively associated with firm breakthrough inventions but also less-useful inventions. We suggest that these relationships are shaped by three different sources of executive discretion: CEO-TMT pay gap, institutional investors, and existing product-market competition. We find support for our hypotheses on a sample of 581 public firms using firms’ patenting and citation activities to capture inventions. We infuse a values, contingency-based perspective to work on CEO characteristics and firm breakthrough inventions, provide a more comprehensive understanding of the multifaceted nature of managerial discretion in setting or deviating firms on/from certain technological trajectories, and extend work on political ideology by showing the relevance of political ideology for explaining not just variations in firm internal resource allocation decisions, corporate activism, and entrepreneurship but also in the level and nature of inventions it produces. © The Author(s) 2024.","2024","2025-02-06 20:06:44","2025-02-06 20:06:44","","","","","","","","","","","","","","","","","","","","","","Code: Journal of Management Type: Article","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ZNJ4VVCP","journalArticle","2024","Burchiellaro, Olimpia","A (queer) CEO society? Lesbians Who Tech and the politics of extra-ordinary homonormativity","Sexualities","","","10.1177/13634607221097333","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85140717791&doi=10.1177%2f13634607221097333&partnerID=40&md5=4cd440598d07c981af69726c38e40d37","The article explores the queer politics of homo/anti-normativity of Lesbians Who Tech, a corporate network for lesbian and queer women. Drawing from ethnographic fieldwork, I argue that critiques of ‘gay ordinariness’ are unable to capture extant ‘extra-ordinary’ trajectories of queer capitalist incorporation. I trace the ways in which corporate culture, leadership and values are currently reshaping queer life and politics in terms of a ‘CEO society’ to demonstrate that we should avoid assuming that anti-normativity is always on the side of the progressive and instead consider how this is taken up by the very institutions it is intended to contest. © The Author(s) 2022.","2024","2025-02-06 20:06:44","2025-02-06 20:06:44","","998 – 1015","","4","27","","","","","","","","","","","","","","","","","Code: Sexualities Type: Article","","","","activism; article; female; homosexual female; human; human experiment; leadership; organizational culture; politics","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2U6DK4T8","journalArticle","2015","Smythe, Thomas I.; McNeil, Chris R.; English, Philip C.","When does CalPERS’ activism add value?","Journal of Economics and Finance","","","10.1007/s12197-013-9269-8","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84941414859&doi=10.1007%2fs12197-013-9269-8&partnerID=40&md5=df6925f98ed85ceb5e5fcbddc8d153b9","The California Public Employees’ Retirement System (CalPERS) is a pioneer of shareholder activism and a leading proponent of governance reform among public pension funds. We examine factors (such as board structure, ownership structure, past performance, and size of target firms, as well as proposed governance reform) that may be associated with the value of CalPERS’ activism. The results can be useful in guiding institutional governance efforts in the future. The results show that poor prior performance, smaller firm size, and a larger board are associated with greater announcement period returns. In addition, there is weak evidence of greater announcement returns when the board includes a greater number of insiders, CEO ownership is high, and director and officer (excluding CEO) ownership is low. © 2013, Springer Science+Business Media New York.","2015","2025-02-06 20:06:44","2025-02-06 20:06:44","","641 – 660","","4","39","","","","","","","","","","","","","","","","","Code: Journal of Economics and Finance Type: Article","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"LWKPDQT2","journalArticle","2009","Chowdhury, Shamsud D.; Wang, Eric Zengxiang","Institutional activism types and CEO compensation: A time-series analysis of large Canadian corporations","Journal of Management","","","10.1177/0149206308326772","https://www.scopus.com/inward/record.uri?eid=2-s2.0-58849107509&doi=10.1177%2f0149206308326772&partnerID=40&md5=b4bcd9d431a4da0f87f0e7c0e014f3b6","Using data from the Toronto Stock Exchange 300 companies for a 7-year period, the authors examine the role that institutional activism types and three salient board monitoring mechanisms - CEO/board chair split, board composition, and compensation committee independence - play in influencing CEO contingent compensation in Canada. The authors find that the effect of institutional activism, especially proxy based, is stronger on contingent CEO compensation and that its effects span a longer time. As opposed to the interactions of cumulative proxy-based activism with any of the three monitoring mechanisms, the interactions of cumulative non-proxy-based activism with both CEO/board chair split and compensation committee independence appear to influence CEO contingent compensation. The study's implications are given. © 2009 SAGE Publications.","2009","2025-02-06 20:06:44","2025-02-06 20:06:44","","5 – 36","","1","35","","","","","","","","","","","","","","","","","Code: Journal of Management Type: Article","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IJ5VNA35","journalArticle","2016","Holt, Jennifer","Net neutrality and the public interest: An interview with gene Kimmelman, president and CEO of Public Knowledge","International Journal of Communication","","","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85047940767&partnerID=40&md5=f8f39979e88cfe6a80c623b8ce0c408d","President and CEO of Public Knowledge Gene Kimmelman discusses the role of public interest advocacy in the fight for net neutrality, and offers his views on effective strategies for activism, lobbying, and reform in charged political climates gleaned from decades of working for social justice in Washington, DC. © 2016 Jennifer Holt.","2016","2025-02-06 20:06:44","2025-02-06 20:06:44","","5795 – 5810","","","10","","","","","","","","","","","","","","","","","Code: International Journal of Communication Type: Article","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NERTQHVE","journalArticle","2001","Rebeiz, Karim S.","Corporate governance and role of CEO in engineering companies","Journal of Management in Engineering","","","10.1061/(ASCE)0742-597X(2001)17:1(14)","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035156203&doi=10.1061%2f%28ASCE%290742-597X%282001%2917%3a1%2814%29&partnerID=40&md5=22da5dd71f4bf7624860dceba2f5698a","Although corporate governance has seldom been addressed in engineering management literature, it has an extremely critical role: The protection and creation of shareholder value by means of the appointment, development, and support of strong management. The intent of this research is to suggest some best practices regarding the modus operandi of the board of directors in relation to its interaction with the CEO and ability to obtain reliable and objective information outside of the senior management team. This study is done in light of the major metamorphoses that have taken place in corporations during the last 2 decades - mainly, the advent of shareholder activism. It applies to U.S. corporations that are already in existence or in the process of being formed. This research relies on 54 survey results and six structured interviews with individuals who have had significant experience in the corporate governance of U.S. civil engineering and diversified manufacturing companies.","2001","2025-02-06 20:06:44","2025-02-06 20:06:44","","14 – 23","","1","17","","","","","","","","","","","","","","","","","Code: Journal of Management in Engineering Type: Article","","","","Contracts; Engineering company; Engineering management; Engineers; Industrial management; Information management; Inventory control; Reliability; Shareholder; Societies and institutions","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"E9VBYWP9","journalArticle","2012","Kang, Jiyeon","A Volatile Public: The 2009 Whole Foods Boycott on Facebook","Journal of Broadcasting and Electronic Media","","","10.1080/08838151.2012.732142","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84871227065&doi=10.1080%2f08838151.2012.732142&partnerID=40&md5=1d6b8e7ccdca81423f95d3d46206113b","The 2009 ""Boycott Whole Foods"" campaign was born on Facebook in response to criticism by Whole Foods CEO John Mackey of the Obama administration's proposed health-care reforms. The boycott demonstrates volatile collective action through heterogeneous and heterarchic encounters, characterized by the formation of a collective across geographical distance, vibrant interaction across political distance, and temporary presence. These features suggest the possibility of further activism by the middle class on shared ethical issues, and of unintended yet forceful consequences of activism on social media. Despite widespread concern about group polarization in cyberspace, social media also offer a space in which enclaves encounter opponents and subject their ideas to scrutiny. © 2012 Copyright Taylor and Francis Group, LLC.","2012","2025-02-06 20:06:44","2025-02-06 20:06:44","","562 – 577","","4","56","","","","","","","","","","","","","","","","","Code: Journal of Broadcasting and Electronic Media Type: Article","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"92FHBTHQ","journalArticle","2006","Sinha, Rajeeva","Corporate Governance and Shareholder Value Analysis","Global Business Review","","","10.1177/097215090500700101","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84993690263&doi=10.1177%2f097215090500700101&partnerID=40&md5=20c6cee8eeea37a540a8195f1b07a690","In corporate governance today, there is a lot of emphasis on structural reform. Individual aspects of the board have increasingly been the focus of policy reform and shareholder activism. Specific attributes of board structure like the separation of the posts of chairperson and the CEO, percentage of outside directors on the board, etc., have become important considerations in the quest for effective corporate governance. In contrast, taking a process view of corporate governance, this article examines the utility of shareholder value analysis for corporate governance. In value-based management, shareholder value maximization is set as the objective of the firm. The adoption of this objective as the goal of the firm can promote effective corporate governance in three ways. First, it provides the necessary ‘pre-commitment’ between shareholders and managers regarding the goal of the firm. Second, it necessitates a greater flow of firm-specific information and the disaggregation of financial information. In corporate governance a clear identification of the goal of the firm and firm-specific information is important because of the incomplete contracts between shareholders and managers. Substantive flows of firm-specific information are needed to bridge the gaps in the incomplete contracts. Shareholder value management techniques, by providing this information in a non-agency context can provide a valuable input towards effective corporate governance. Finally, the goal of shareholder wealth maximization ensures a closer interdependence between strategy formation and the setting of operational objectives for managerial decisions. We illustrate some of these points with examples from the Lloyds–TSB experience of implementing shareholder value analysis and the findings of a study on investor communication. © 2006, Sage Publications India Pvt. Ltd. All rights reserved.","2006","2025-02-06 20:06:44","2025-02-06 20:06:44","","1 – 16","","1","7","","","","","","","","","","","","","","","","","Code: Global Business Review Type: Article","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RRKMIW4U","journalArticle","2009","Ward, Andrew J.; Brown, Jill A.; Graffin, Scott D.","Under the spotlight: Institutional investors and firm responses to the Council of Institutional Investors' Annual Focus List","Strategic Organization","","","10.1177/1476127009102667","https://www.scopus.com/inward/record.uri?eid=2-s2.0-65449177255&doi=10.1177%2f1476127009102667&partnerID=40&md5=e02d920d314be1b69d76b76a09945d00","This article looks at how a negative third-party quality signal, in the form of external monitoring of firm performance by an investor group, prompts a response from both institutional investors and the firms publicly identified as poor performers. Using a sample of 93 firms placed on the Focus List of the Council of Institutional Investors from 2000 to 2005 and a comparison group of 96 firms in the bottom quartile in stock performance from the S&P500, the authors find that institutional investors respond to this negative third-party signal by reducing their holdings in firms that received this public repudiation. However, this reduction in holdings is moderated by the independence of the board of the targeted firm. This result suggests institutional investors pay particular attention to the governance characteristics of underperforming firms. Lastly, the authors found that targeted firms with more independent boards respond by increasing the intensity of incentives of the CEO, thus signaling their responsiveness to investor concerns. © 2009 Sage Publications.","2009","2025-02-06 20:06:44","2025-02-06 20:06:44","","107 – 135","","2","7","","","","","","","","","","","","","","","","","Code: Strategic Organization Type: Article","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
